관광상품번호(NameID),관광지명,관광지구분,소재지도로명주소,소재지지번주소,위도,경도,면적(제곱미터),공공편익시설정보,수용인원수,주차가능수,관광지소개,관리기관전화번호,관리기관명,데이터기준일자
1000104,열매가푸른날,기타(체험마을),경상남도 밀양시 부북면 위양로 310,경상남도 밀양시 부북면 위양리 229-5,35.55064356,128.7132622,660㎡,주차장 화장실, , ,"""열매가 푸른날""이라는 농장이름은 블루베리 농장의 맑고 화창한 날시와 열매가 푸르게 익어가는 모습이라는 의미를 담고 있다. 밀양8경 중에 하나인 위양못 근처에 위치하고 있어 하얀 이팝꽃과 푸른 블루베리를 함께 즐길 수 있다. 블루베리 묘목심기부터 수확하기/열매를 이용한 요리까지 다양한 체험 프로그램이 준비되어 있다. 100% 예약제로 운영되고 있어 네이버 예약과 인스타그램으로 예약 및 문의가 가능하다.|- 홈페이지 : https://instabio.cc/3012209oPGUEu|- 인스타그램 : https://www.instagram.com/berry_good.day/",0507-1307-6471,열매가 푸른날,2022-10-24
1000105,쑝아저씨곤충교육농장,기타(체험마을),경상남도 밀양시 산내면 발례1길 58-58,경상남도 밀양시 산내면 임고리 973-26,35.56066609,128.8857017,528㎡,주차장 화장실, , ,쑝아저씨곤충교육농장은 곤충과 동물을 주제로 아이들에게 생명의 소중함과 지구에서 함께 공존해야 하는 이유를 이해하고 자연의 세계에 한발 더 다가갈 수 있도록 아이들과 함께 탐구의 영역을 넓히는 농장이다. 그리고 쑝아저씨곤충교육농장에는 3개 동의 카라반도 운영하고 있어 가족단위로 조용한 힐링 휴가를 즐기기에 더 없이 좋은 곳이다. 바로 옆에 애플팜핑 카라반 펜션도 함께 운영하고 있다. |체험비용 : 15000원~20000원|- 홈페이지 : http://bugsland.net/,055-354-8579,쑝아저씨곤충교육농장,2022-10-24
1000106,얼음골사과소고농원,기타(체험마을),경상남도 밀양시 산내면 임고6길 71-5,경상남도 밀양시 산내면 임고리 1793,35.5759611,128.8684826,390㎡,주차장 화장실, , ,사과나무를 튼튼하게 하는 자연농법으로 사과를 재배하고 있는 농원이다. 건강하게 재배한 사과 단감 고구마 등의 농산물을 직접 수확해서 함께 먹고 즐길 수 있는 체험형 농원이다. |- 체험내용 : 얼음골 사과 따기 체험/ 단감 따기 체험/ 고구마 캐기 체험/ 사과요리 체험|- 농산물 수확 체험 기간 : 10월 10일~11월 20일|- 홈페이지 : http://xn--299apa4d72x6ywpgbk6ojjcy5a.kr/,055-352-6233,얼음골사과소고농원,2022-10-24
1000107,애플보이,기타(체험마을),경상남도 밀양시 산내면 밀양대로 4121 나동,경상남도 밀양시 산내면 송백리 1060-4,35.58935601,128.8865185,3548㎡,주차장, , ,밀양 애플보이 농촌교육농장은 3대째 내려오는 농사기술을 바탕으로 소비자 트렌드와 학교교육을 연계해 계절별 다양한 체험 교육을 할 수 있는 곳이다. 야외에서 팜크닉을 즐길 수 있는 공간 대여를 포함한 시즌별로 텃밭 가꾸기/씨앗심기/사과 열매 속 따기/수정하기/열매솎음/사과 따기 등 계절별 다양한 체험 프로그램이 준비되어 있다.|100% 예약제로 운영되며 인스타그램과 네이버를 통해 예약할 수 있다.|- 인스타그램 : https://www.instagram.com/apple__boyi/,0507-1497-2139,애플보이,2022-10-24
1000108,버그밀곤충체험관,기타(체험마을),경상남도 밀양시 산내면 산내로 290 버그밀 곤충체험관,경상남도 밀양시 산내면 송백리 1477,35.58152798,128.8792603,990㎡,주차장 화장실, , ,버그밀곤충체험관은 청정지역인 경남 밀양 얼음골 사과 주산지에서 직접 재배한 GAP인증을 받은 사과를 먹여 키운 굼벵이를 사육한다. 이와 함께 식용곤충 요리 아카데미 및 식용곤충과 애완곤충(장수풍뎅이 · 사슴벌레 등) 사육과 교육을 겸하며 다양한 체험거리를 제공하고 있다.,0507-1334-6716,버그밀 곤충체험관,2022-10-24
1000109,명례성지,기타(문화유적),경상남도 밀양시 하남읍 명례안길 44-1,경상남도 밀양시 하남읍 명례리 1123-2,35.3504497,128.7659543,797㎡,주차장 화장실, , ,마산교구의 영적 고향이며 신앙의 원천인 명례는 영남의 젖줄인 낙동강변에 위치하고 있으며 밀양과 김해를 잇는 나루가 있던 곳이다. 명례는 순교자 신석복 마르코가 출생한 곳이며 1896년 영남 지방의 네 번째 본당이자 마산교구의 첫 번째 본당이 설립된 곳이다. 또한 김대건 · 최양업 신부에 이어 세 번째 방인사제인 강성삼 신부가 사목하다 돌아가신 곳이다.,055-391-1205,명례성지,2022-10-24
1000110,바드리마을,기타(체험마을),경상남도 밀양시 단장면 바드리길 4157,경상남도 밀양시 단장면 고례리 558-1,35.50614619,128.9410342,587㎡, , , ,"밀양시 단장면에 위치한 바드리마을은 백마산(776m)자락 7부 능선에 자리잡고있는 산간 오지마을로 해발 550m의 펑퍼짐한 산중턱에 위치하여 일조량이 길고, 남서쪽으로 트인 시야는 굽이굽이 앞산을 따라 시원하게 열려있다. 산간 마을의 특성을 살려 지역자원을 활용하여 바드리 달빛연수원 및 푸줏간이라는 마을공동사업을 2018년부터 추진중이다.",055-353-0709,바드리마을영농조합법인,2022-10-24
1000111,여여정사,기타(문화유적),경상남도 밀양시 삼랑진읍 행곡1길 180-158,경상남도 밀양시 행곡리 1066,35.44020294,128.8929585,1619㎡,화장실 주차장, ,22대,여여정사는 금오산 서쪽 중턱에 근세에 창건했다. 부산 범어사 주지를 역임했던 정여스님이 1995년 부산에 여여선원을 개원하고 이곳에 부지를 매입하여 불사를 시작한 지 10년 만인 2005년 4월 약산전 건립 이후 대웅보전 봉불식을 봉행했다. 그 후 계속 이어진 불사로 지금의 사찰규모가 되었다고 한다.,055-355-9290,여여정사,2022-10-24
1000112,천황산,기타(산), ,경상남도 밀양시 단장면,35.51526557,128.8759724,,, , ,경상남도 밀양시 단장면·산내면과 울산광역시 울주군 상북면(上北面)의 경계에 있는 산으로 주봉(主峰)은 사자봉이며 남쪽 5km 부근에 솟아 있는 재약산(載藥山:주봉은 수미봉 1018m)과 맥이 이어져 있다.산세가 수려하여 삼남금강(三南金剛)이라 부르며 인근 일대의 해발고도 1000m 이상의 준봉들로 이루어진 영남알프스 산군(山郡)에 속하는 산이다.산세는 부드러운 편이나 정상 일대에는 거대한 암벽을 갖추고 있으며 수미봉·사자봉·능동산·신불산·취서산으로 이어지는 능선은 드넓은 억새평원으로 가을철 환상적인 억새물결이 장관을 이루는 명소이기도 하다.서쪽 산기슭에는 천년고찰인 표충사(表忠寺)를 비롯하여 부근에 내원암(內院庵)·서상암(西上庵) 등의 사찰과 높이 20m의 폭포 2개가 연이어 있는 층층폭포[層層瀑布:毘盧瀑布] 무지개가 걸리는 높이 25m의 금강폭포 등 명소가 있다. 천황산의 북쪽 사면에는 가마볼·호박소[臼淵] 등의 명소 외에 단열냉각에 의한 물리적 현상으로 여름에도 골짜기에 얼음이 어는 얼음골(천연기념물 224)이 있다.,055-359-5297,밀양시청 산림녹지과,2022-10-24
1000113,금오산,기타(산), ,경상남도 밀양시 단장면,35.51526557,128.8759724,,, , ,금오산은 낙동정맥 영축산에서 남서로 갈라진 영축지맥에 있는 산으로 경남 밀양시와 양산시를 가르고 있다. 남쪽으로 천태산(630.9m) 북쪽으로는 만어산(670.4m)을 거느리고 이 일대 6~7백미터 산들의 형님 노릇을 하는 산이다. 정상에 서면 멀리 영남알프스와 남쪽의 낙동강 조망이 시원하다. 삼랑진을 중심으로 밀양강과 낙동강이 만나는 멋진 풍경을 볼 수 있고 낙동철교 아래 고운 물빛과 어울린 은빛 모래톱이 장관이다.,055-359-5279,밀양시청 산림녹지과,2022-10-24
1000114,운문산,기타(산), ,경상남도 밀양시 산내면 삼양리 산1-2,35.6108868,128.9603884,1461521㎡, , , ,거울에 비친 下자형 산줄기 영남알프스의 윗금 서쪽끝을 이루는 산이다. 거대한 봉분 같은 단순한 모양새이지만 억산과 가지산의 좌우 준봉에서 북으로 뻗어간 긴 능선들 덕분에 운문사 들어앉은 깊은 골을 갖추었다. 그러나 남쪽으로는 여지없는 홑산이어서 커다란 바위산이 한바우산으로 불린다.,055-359-5297,밀양시청 산림녹지과,2022-10-24
1000115,밀양시네마,기타(전시관람),경상남도 밀양시 백민로 75-1 범창빌딩,경상남도 밀양시 내이동 1565-16,35.49928014,128.7461839,504㎡,주차장 화장실,292명,4대,밀양시네마는 밀양시민의 다양한 문화생활과 복지 향상을 위해 2008월 8월 10일 개관한 밀양시 유일의 최신영화 상영관이다.|밀양시네마는 문화격차를 해소하고 문화컨텐츠 향유 기회를 대폭 확대해 삶의 질을 향상시키는데 큰 역할을 할 것이며 최신 개봉영화로 즐거움과 행복을 제공할 수 있는 최고의 문화공간이 되기위해 최선을 다하고자 한다.,055-356-3606,밀양시네마,2022-10-24
1000116,안태공원,기타(공원), ,경상남도 밀양시 삼랑진읍 행곡리 1375-1,35.42359067,128.8805382,17017㎡,주차장, ,,삼랑진양수발전소에서 약 500m 떨어진 지점에 있는 호수공원이다. 양수발전소를 건립하면서 함께 조성되었다. 하부 저수지인 안태호?위쪽에 2개 지역으로 나누어 넓은 광장과 소나무숲 등으로 구성되어 있다. 댐의 수질이 1급수이고 수심이 깊어 저수지의 물빛이 맑고 푸르며 겨울 철새들이 찾아와 쉬는 휴식처이기도 하다. 상·하부저수지를 연결하는 약 6km에 이르는 구불구불한 도로는 봄이면 벚꽃이 만발하여 드라이브 코스로 좋다. 또한 공원 안의 등산로도 부산 울산 마산 지역의 등산객들이 많이 찾는 장소이다. 주변 명소로는 작원관지 검세리고분 등이 있다.,055-359-5644,밀양시청 문화관광과,2022-10-24
1000117,용암정,기타(관광명소), ,경상남도 밀양시 단장면 고례리 248-3,35.4713927,128.9464331,45㎡,화장실 주차장, ,15대,밀양호 전망대에서 원동방면 쪽으로 차로 5분 정도 이동하면 용암정에 도착할 수 있다. 식음료 판매상과 화장실이 존재한다. 용암정에 망향비가 있는데 밀양댐 건설로 인해 어쩔 수 없이 떠나야 했던 사람들이 고향의 그리움을 담은 비석이라고 한다.,055-359-3312| 055-359-3313,K-water 밀양권관리단,2022-10-24
1000118,밀양아리랑시장,기타(관광명소),경상남도 밀양시 상설시장1길 11,경상남도 밀양시 내일동 583-1,35.49301628,128.7525587,4019㎡,화장실 주차장 휴게실 수유실, , ,밀양아리랑시장은 조선 성종 10년(1479년) 밀양성 축조시에 최초로 개장된 곳으로 긴 역사를 자랑하고 있다. 이후 근대에 이르러 1915년 내일 공동시장으로 개설허가를 받았고 1968년에는 상설시장으로 허가를 받은 바 있다. 최근 문화관광형시장육성사업 선정을 계기로 기존의 밀양아리랑시장과 내일전통시장은 두 상인회의 협의를 거쳐 2017년 9월 1일부터 밀양아리랑 시장으로 명칭을 통합하여 사용하고 있다.,055-359-5114,밀양시청,2022-10-24
1000119,밀양아리나,기타(관광명소),경상남도 밀양시 부북면 창밀로 3097-16,경상남도 밀양시 부북면 가산리 82,35.53314292,128.7046156,16104㎡,주차장 화장실 식당, ,79대,"밀양아리나는 연극제작/교육/포럼 등 다양한 연극 운동을 전개해 나가는 종합예술촌으로 성장하고 있다. 16,104㎡ 대지에 숲의극장·스튜디오극장·브레히트극장·우리동네극장과 특히 2010년에 완공된 국내 최초·최대 규모의 야외성벽극장을 마련하였으며 지속적으로 새로운 연극 공연활동과 연구등이 이루어지고 있다.",055-359-5649,밀양시청 문화예술과,2022-10-24
1000120,참샘허브나라,기타(관광명소),경상남도 밀양시 초동면 방동길 133-10,경상남도 밀양시 초동면 봉황리 157-1,35.45190139,128.7053469,1164㎡,주차장 화장실, , ,"참샘 허브나라는 다육식물,야생화,허브 ,소나무숲등 많은 식물들과 피톤치드와 허브향기가 가득한 농원이다. 아름다운 풍경과 다양한 체험학습 프로그램이 준비되어있어 지친몸과 마음을 쉬게 해주고 아이들의 체험학습 장소로도 좋은 곳이다.|홈페이지 : https://chamsam.modoo.at/",055-391-3825,참샘허브나라,2022-10-24
